item_code,brand,pack,company,catg,subcatg,mrp
1207793,CILNIKEM BETA-5 1*10,,ALKEM-(CARDIOLOGY),,,200
1207794,CILNIKEM CT-12.5 1*10,,ALKEM-(CARDIOLOGY),,,85
1207795,CILNIKEM CT-6.25 1*10,,ALKEM-(CARDIOLOGY),,,75
1207797,CILNIKEM-OM TAB 1*10,,ALKEM-(CARDIOLOGY),,,99
1207799,JUPIROS-40 1*10,,ALKEM-(CARDIOLOGY),,,336
1207801,JUPIROS CV-10 1*10,,ALKEM-(CARDIOLOGY),,,146
1207803,JUPIROS GOLD-10 1*10,,ALKEM-(CARDIOLOGY),,,192
1207805,JUPIROS GOLD-20 1*10,,ALKEM-(CARDIOLOGY),,,240
1207807,OLKEM BETA-25 1*10,,ALKEM-(CARDIOLOGY),,,155
1207809,OLKEM BETA-50 1*10,,ALKEM-(CARDIOLOGY),,,185
1207813,FOSABEST 1*4,,TBG,,,199.99
1207815,LAXIDAY PLUS 100ML,,UNICON LIFESCIENCES,,,95
1207819,DILIGAN-CD 1*10,,DR.REDDY-[ GRANDERA ],,,69
1207822,MUOUT+ POWDER 119GM,,(DRL),,,280.5
1207824,LZ-CAN CREAM 30GM,,GLENMARK-{DERMAX},,,327
1207826,LZ-CAN SOAP 50GM,,GLENMARK-{DERMAX},,,260
1207828,RAZEL D-10 1*10,,GLENMARK-[ ZOLTAN ],,,120
1207829,RAZEL D-5 1*10,,GLENMARK-[ ZOLTAN ],,,70
1207831,PDLAST-30 MG 1*10,,SUN PHARMA RIGEL,,,250
1207834,LULIGEE SOAP 1,,GLENMARK-[ MILIEUS ],,,260
1207836,CANDIWAX SOFNER 10ML,,GLENMARK-[ MILIEUS ],,,75
1207837,ECZIDERM LOT 100ML,,GLENMARK-[ GRACEWELL SPL ],,,210
1207839,KRANMAC SACHET 5GM,,NEXGEN-ESSENTIA DIV,,,39
1207841,TD-VAC AMP 1,,SERUM INSTITUTE OF INDIA,,,18.7
1207844,WIKORYL 10MG TAB 1*15,,ALEMBIC-( MAXICA ),,,42.75
1207846,FLUCORT SKIN CR 20GM,,(GLENMARK),,,107
1207852,ENTAVIR-0.5 1*10,,(CIP),,,819.84
1207854,URIMAX 0.4 [30]  1*30,,(CIP),,,349.38
1207856,MINOZ OD-100 1*10,,(RANBAXY),,,460
1207861,CELOL XT+ TABLETS 1*10,,EMCURE:-[ XENNEX ],,,237
1207863,VOLITRA-ENZO 1,,SUN PHARMA=[ PHARMA-LIFE ],,,155
1207867,BANK CHARGES,,(GEN.),,,0
1207871,VOGLI RAPID M-0.5 1*10,,MEDLEY-( VASOKARE ),,,110
1207873,VOGLI RAPID M-1 1*10,,MEDLEY-( VASOKARE ),,,140
1207875,MATERNA DEPOT-3.75 1INJ,,EMCURE:-[ IVA ],,,4395
1207877,MATERNA HMG-150 1INJ,,EMCURE:-[ IVA ],,,1305
1207879,MATERNA-HCG 5000 1,,EMCURE:-[ IVA ],,,411.31
1207881,MATERNA HMG-75 1,,EMCURE:-[ IVA ],,,1114.35
1207887,EMPROGEST SR-200 1,,EMCURE:-[ IVA ],,,285.7
1207889,EMPROGEST SR-300 1*10,,EMCURE:-[ IVA ],,,417.6
1207890,EXHEP-40 INJ 1,,EMCURE:-[ IVA ],,,400.7
1207892,EMPROGEST-400 CAP 1,,EMCURE:-[ IVA ],,,519.25
1207893,SILNAFIL TAB 1,,EMCURE:-[ IVA ],,,217.25
1207897,DIOMILIN NT TAB 1*10,,DIOS LIFESCIENCES,,,107.8
1207898,VALROS GOLD-10 1*10,,DIOS LIFESCIENCES,,,139.1
1207902,HYDROHEAL SALIWASH 60ML,,DR.REDDY-[ AQURA HG ],,,175
1207904,EXENA-25 TAB 1*10,,DR.REDDY^S LABORATORIES LTD.,,,226.5
1207907,OCINFOR-LB TAB 1*10,,FOREGEN HEALTHCARE PVT.LTD.,,,90
1207909,PREMEAL-2 1*10,,ELSKER[CANNCO..],,,155
1207911,ROSMI GOLD 1*10,,CADILA,,,93.6
1207913,TRINERVE CAP 1*10,,(ALKEM),,,129
1207916,TOLKEM-D TAB 1*10,,ALKEM-(*PRIZMA ),,,123.5
1207919,EMBRYOSURE SACHET 7GM,,STANLEY HEALTHCARE PVT.LTD.,,,69
1207922,ZOFER MD-4 1*10,,SUN PHARMA=[ CROSSLAND-1 ],,,52.61
1207923,ZOFER MD-8 1*10,,SUN PHARMA=[ CROSSLAND-1 ],,,99.22
1207924,ZOFER SYRUP,,SUN PHARMA=[ CROSSLAND-1 ],,,36.65
1207926,AZITHRAL PULSE 1*15,,ALEMBIC-( MEGACARE ),,,335.83
1207927,REGUTOL SYRUP 30ML,,ALEMBIC-( MEGACARE ),,,220
1207929,ASCORIL FLU DROP 1*15,,GLENMARK-[ MAJESTA ],,,58.5
1207931,REVIZE MICRO 0.025% 20GM,,GLENMARK SKINNORA,,,210
1207932,REVIZE MICRO 0.04% 20GM,,GLENMARK SKINNORA,,,204
1207935,CANDID-B CREAM 30GM 30GM,,GLENMARK-[ PHARMA ],,,139
1207938,MUPIMET CREAM 5GM,,(FOURTS),,,109
1207941,CALCIMAX FORTE+ TAB 1*30,,MEYER ORGANICS PVT LTD.,,,285
1207942,CALCIMAX-500 TAB 1*30,,MEYER ORGANICS PVT LTD.,,,380
1207943,WELLWOMAN 50+CAP 1*15,,MEYER ORGANICS PVT LTD.,,,342
1207944,PATCHEX TAB 1*15,,MEYER ORGANICS PVT LTD.,,,413
1207945,CALCIMAX+SUSP 200ML,,MEYER ORGANICS PVT LTD.,,,156
1207946,CALCIMAX-P SUSP 200ML,,MEYER ORGANICS PVT LTD.,,,171
1207947,REESHAPE 120 MG CAP 1*15,,MEYER ORGANICS PVT LTD.,,,935
1207948,REESHAPE-NATURAL 1*10,,MEYER ORGANICS PVT LTD.,,,291.5
1207951,THYROPACE TAB 1*15,,MEYER ORGANICS PVT LTD.,,,167
1207952,WELLMAN TAB 1*10,,MEYER ORGANICS PVT LTD.,,,146
1207953,CALCIMAX-D SUSP 200ML,,MEYER ORGANICS PVT LTD.,,,174
1207954,CALCIMAX-D 1GM TAB 1*30,,MEYER ORGANICS PVT LTD.,,,380
1207956,NEOPRISTAL CAP 1*10,,MEYER ORGANICS PVT LTD.,,,999
1207957,REESHAPE 60 CAP 1*15,,MEYER ORGANICS PVT LTD.,,,555
1207959,DIAPERSAFE CREAM 30GM,,MEYER ORGANICS PVT LTD.,,,123
1207961,WELLWOMAN HAIRFOLLIC TAB 1*10,,MEYER ORGANICS PVT LTD.,,,236
1207963,CINFEN+ TAB 1*15,,MEYER ORGANICS PVT LTD.,,,171.5
1207964,FEMIPRISTAL CAP 1*10,,MEYER ORGANICS PVT LTD.,,,999
1207965,PRULIN TAB 1*60,,MEYER ORGANICS PVT LTD.,,,329.5
1207966,NIMOGRANGE-L LIQ 200ML,,MEYER ORGANICS PVT LTD.,,,0
1207967,MAGSTONE B-6 SOLUT 200ML,,MEYER ORGANICS PVT LTD.,,,164
1207968,ZITHROCARE-500 1*5,,MEYER ORGANICS PVT LTD.,,,97
1207969,ZITHROCARE-250 TAB 1*6,,MEYER ORGANICS PVT LTD.,,,64.02
1207970,KIDICARE DROP 30ML,,MEYER ORGANICS PVT LTD.,,,98
1207971,KIDICARE PLUS 200ML,,MEYER ORGANICS PVT LTD.,,,196
1207972,MEYERZYME LIQ 200ML,,MEYER ORGANICS PVT LTD.,,,86
1207973,PREGNACARE TAB 1*10,,MEYER ORGANICS PVT LTD.,,,136
1207974,OVACARE MYO TAB 1*12 TAB,,MEYER ORGANICS PVT LTD.,,,303.5
1207975,OVACARE FORTE 1*6,,MEYER ORGANICS PVT LTD.,,,367
1207977,ULTRA D3-800 DROP 15ML,,MEYER ORGANICS PVT LTD.,,,85
1207978,ULTRA D3 DROP 15ML,,MEYER ORGANICS PVT LTD.,,,41.92
1207979,COLICAID SYP 100ML,,MEYER ORGANICS PVT LTD.,,,215
1207980,COLICAID DROP 15ML,,MEYER ORGANICS PVT LTD.,,,59
1207982,MIMORANGE-L LIQUID 200 ML,,MEYER ORGANICS PVT LTD.,,,192
1207984,ZITHROCARE 200 SUSPENTION 30ML,,MEYER ORGANICS PVT LTD.,,,83.5
1207987,CEFOPEN 100DS 1,,MOREPAN LAB LTD,,,137.5
1207988,CEFOPEN 50DS 1,,MOREPAN LAB LTD,,,82.5
1207990,CALCIMAX-K2 TAB 1*15,,MEYER ORGANICS PVT LTD.,,,326.5
1207992,FEBUSET 40 TABLETS 1*10,,MEYER ORGANICS PVT LTD.,,,103
1207993,FEBUSET 80 TABLETS 1*10,,MEYER ORGANICS PVT LTD.,,,164
1207994,GASTRACID LIQUID 200ML,,MEYER ORGANICS PVT LTD.,,,125
1207995,IMMUNACE FORTE TAB 1*30,,MEYER ORGANICS PVT LTD.,,,605
1207996,JOINTACE TAB 1*15,,MEYER ORGANICS PVT LTD.,,,93
1207999,JOINTACE-DN SUPER 1*15,,MEYER ORGANICS PVT LTD.,,,465
1208000,JOINTACE-DN MSM 1*15,,MEYER ORGANICS PVT LTD.,,,370
1208001,NEORELAX-MR 1*10,,MEYER ORGANICS PVT LTD.,,,233
1208002,NEORELAX-MR-8 1*10,,MEYER ORGANICS PVT LTD.,,,349.5
1208003,UGESIC TAB 1*10,,MEYER ORGANICS PVT LTD.,,,126
1208004,ULTRA D-3 10K TAB 1*15,,MEYER ORGANICS PVT LTD.,,,162.5
1208006,JOINTACE C2+ TAB 1*10,,MEYER ORGANICS PVT LTD.,,,373
1208007,NEUROZAN TAB 1*10,,MEYER ORGANICS PVT LTD.,,,258
1208008,ASMAVIT TAB 1*6,,MEYER ORGANICS PVT LTD.,,,46
1208009,ASMAVIT LIQ 200ML,,MEYER ORGANICS PVT LTD.,,,225
1208010,CALACIMAX-P TAB 1*30,,MEYER ORGANICS PVT LTD.,,,0
1208011,JOINTACE +GEL 50GM,,MEYER ORGANICS PVT LTD.,,,127
1208013,CALCIMAX-P TAB 1*15,,MEYER ORGANICS PVT LTD.,,,362
1208015,CARTILOX SACH 10.45GM,,(DRL),,,110.5
1208017,MINTOP EVA SOL 60ML,,(DRL),,,984.75
1208020,EPTUS-50 TAB 1*10,,(GLENMARK),,,608
1208022,HALOX CREAM 20GM,,(RANBAXY),,,215
1208024,VOLIX M-0.2 1*10,,(SUN),,,119
1208026,VOLIX M-0.3 1*10,,(SUN),,,155
1208028,YUGARD CREAM 30GM,,(RANBAXY),,,1570
1208030,LOXOF 500 1*5,,(RANBAXY),,,90.48
1208035,OROFER XT PLUS SYP 200ML,,EMCURE:-[ PHARMA LTD ],,,262.5
1208037,ZICAM-0.5 1*10,,AJANTA-[ ALMIRON ],,,18.05
1208039,CUTIMAX LOT 100ML,,(IPCA),,,249
1208041,CURIN 1,,UNICON LIFESCIENCES,,,650
1208043,TENDORITE SHOTS 1*35,,UNICON LIFESCIENCES,,,115
1208047,ONDEM (SYP).  30ML,,(ALKEM),,,41.72
1208049,ZOCEF CV-500 1*6,,(ALKEM),,,570
1208051,ROSULIP F-10 1*10,,(CIP),,,275.24
1208053,RIFAXIGYL-400 1*10,,MEDLEY-( SUPRAKARE ),,,250
1208055,RIFAXIGYL-550 1*10,,MEDLEY-( SUPRAKARE ),,,320
1208058,ASTHALIN DX SYP 100ML,,CIPLA CRESTA,,,66
1208060,JUNIOR RANICIZ SYP 100ML,,CIPLA-( RESPIRATORY-I ),,,76.16
1208062,VOLITRA APS 30ML,,SUN PHARMA=[ PHARMA-LIFE ],,,295
1208065,ACNE UV GEL 30GM,,IPCA BIONOVA (SPL),,,450
1208068,LULIYES CREAM 30GM,,SUNPHARMA V (OLD),,,199
1208070,ITRASMART-100 1*10,,SUNPHARMA V (OLD),,,140
1208071,ITRASMART-200 1*10,,SUNPHARMA V (OLD),,,240
1208073,L-DHA PRO SACH 5GM,,NEXGEN-RX-MAIN-DIV,,,42
1208075,GLYTRIN MET-1000 1*10,,MEDLEY-( VASOKARE ),,,122
1208077,SATROGYL 300 1*10,,(ALKEM),,,142.5
1208079,ANABOOM SHAMPOO 50ML,,SUN PHARMA=[ PRIMALANDS ],,,276
1208081,BLISE F/W GEL 100GM,,AJANTA-[ ZILLION ],,,356
1208083,MELALONG-AD CR 15GM,,AJANTA-[MAXCOR],,,187
1208085,NAPROSYN ES-500 1*10,,RPG:-{ PHARMA },,,120
1208086,MEEJOY-MF 1*10,,RPG:-{ PHARMA },,,157
1208088,FOSABEST TAB 1*10,,TBG,,,199.99
1208090,MINMIN D-3 1*4,,RPG:-{ PHARMA },,,120
1208092,NERV-M 1*10,,RPG:-{ PHARMA },,,153.7
1208095,SCALPE PRO SHAMPOO 75ML,,GLENMARK (GRACEWELL),,,260
1208098,MILIXIM-M 1*5,,GLENMARK-[ MILIEUS ],,,250
1208101,LILITUF CREAM 50GM,,ALKEM DERMAKEM*,,,421
1208103,GLIMISAVE M-1 750 1*15,,ERIS-{ PHARMA },,,118.59
1208105,TELMA-20 TAB  1*15,,(GLENMARK),,,61.33
1208107,TELMA-AM TAB 1*15,,(GLENMARK),,,234.5
1208109,TELMA-H-TAB 1*30,,(GLENMARK),,,265
1208112,MEDERMA STRETCH MARKS 25GM,,WIN MEDICARE PVT LTD,,,575
1208113,MEDERMA STRETCH MARKS 50GM,,WIN MEDICARE PVT LTD,,,999
1208118,PREPRO KID L SACHETS,,FOURRTS PERMIERE GASTRO,,,41
1208121,LYRICA 75 CAP 1*14,,(PFIZER),,,884.1
1208124,KEPPRA-750 1*10,,(DRL),,,203.44
1208127,PREGNIDOXIN TAB 1*30,,(DRL),,,156.5
1208135,DUCORT-6 1*6,,AAREN HEALTHCARE PVT LTD,,,59.4
1208139,UPRISE D-3 (1000)IU 1*4,,(ALKEM),,,59.19
1208141,CALGROW FORTE CAP 1*10,,AAREN HEALTHCARE PVT LTD,,,299
1208144,CARTIMOST GM TAB 1*10,,AAREN HEALTHCARE PVT LTD,,,169
1208146,D3 SURE NANO SHOT 1*4,,AAREN HEALTHCARE PVT LTD,,,76.89
1208147,ROSEUP SACHET 1*1,,AAREN HEALTHCARE PVT LTD,,,119
1208148,TOLBANG-D TAB 1*10,,AAREN HEALTHCARE PVT LTD,,,129
1208150,LACTONIC TAB 1*15,,ALEMBIC-( ELENA ),,,76
1208152,JUPIROS-A TAB 1*10,,(ALKEM),,,84.5
1208158,GM-365 1*10,,ELSKER[CANNCO..],,,149
1208160,WIRY 1*10,,ELSKER[CANNCO..],,,99
1208162,GABAFIX PLUS 1*10,,AAREN HEALTHCARE PVT LTD,,,189.9
1208164,SAFEFRAC TAB 1*30,,AAREN HEALTHCARE PVT LTD,,,477
1208166,BON DK-SHOT 5ML,,(GLENMARK),,,86
1208168,RAZEL GOLD 20 1*15,,(GLENMARK),,,330
1208171,EXECARE CREAM 10GM,,(DRL),,,162.5
1208176,MONTEK-FX 1*10,,SUN PHARMA=[ PHARMA ],,,142
1208178,SCABOMA-P LOTION 50ML,,GLENMARK-[ MILIEUS ],,,49.28
1208180,CITROSODA 1,,ABBOTT INDIA LIMITED,,,18.98
1208182,RASHFREE CREAM 30GM,,SANOFI,,,209.33
1208184,METXL TRIO-25 1*15,,(AJANTA),,,225
1208185,METXL TRIO-50 1*10,,(AJANTA),,,267.75
1208187,VOLINI MAXX SPRAY 25GM,,SUN PHARMA=[ OTC ],,,99
1208189,VOLINI MAXX SPRAY 55GM,,SUN PHARMA=[ OTC ],,,199
1208191,ARORAB PLUS TAB 1*10,,AAREN HEALTHCARE PVT LTD,,,229
1208193,D3-SURE NANO SHOT 1*4,,AAREN HEALTHCARE PVT LTD,,,59
1208195,GABAFIX NT TAB 1*10,,AAREN HEALTHCARE PVT LTD,,,189
1208197,ROSEUP SACH 8GM,,AAREN HEALTHCARE PVT LTD,,,110
1208199,SILODAL D-8 COMBIPACK 1*20,,(RANBAXY),,,380
1208202,MOX-500 1*15,,SUN PHARMA=[ REXTAR ],,,108.16
1208204,DALACIN C ING 300MG 2ML,,( AMTEK ) MARKETING @ SERVICES,,,137.86
1208210,GERIPOD-8 1*10,,(ALEMBIC),,,288.4
1208212,GERIPOD-D  1*10,,(ALEMBIC),,,438
1208214,AXOGURD SR 1*10,,(ALEMBIC),,,166.9
1208216,AXOGURD-NT 1*10,,(ALEMBIC),,,196.25
1208218,AXOGURD CAP 1*10,,(ALEMBIC),,,175.3
1208220,ENZICTRA-DS 1*10,,(ALEMBIC),,,474
1208222,OSTEOFIT-C PLUS 1*10,,(ALEMBIC),,,187.25
1208224,DARIF-7.5MG 1*10,,(ALEMBIC),,,300
1208226,GERIFLO TAB 1*10,,(ALEMBIC),,,233.45
1208228,HERMIN INJ 200ML,,(ALEMBIC),,,556.45
1208230,ADGAIN PLUS CAP 1*10,,CIPLA LTD.,,,225.5
1208233,BECLATE 200 RC 1*30,,CIPLA-( RESPIRATORY MIS. ),,,131.76
1208235,REVONAC-MR 1*10,,WINMARK,,,210
1208237,Q-ONE FORTE 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,729
1208239,ADGRACE FAIR 1,,ZENVITA HEALTHCARE PVT LTD.,,,1499
1208241,ADGRACE GLOW 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,298
1208245,ADGRACE-WOMAN 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,210
1208247,BRAINIEST SYP 150ML,,ZENVITA HEALTHCARE PVT LTD.,,,1495
1208249,EMRALDO FORTE 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,389
1208251,Q-ONE PLUS 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,335
1208253,ZENGALIN-PG 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,315
1208255,ZENORED-XT 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,229
1208257,ADGRACE-HAIR 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,298
1208259,VLASY TAB 1*10,,STANLEY HEALTHCARE PVT.LTD.,,,189
1208262,SOFTDROPS PM GEL 5GM,,AJANTA-[ ANWAXX ],,,299
1208264,ZOSA DSR 1*10,,ZUVENTUS HEALTHCARE LTD,,,174.95
1208266,ZOSA-L 1*10,,ZUVENTUS HEALTHCARE LTD,,,150
1208267,ZOSA TAB 1*10,,ZUVENTUS HEALTHCARE LTD,,,60
1208269,PELVIK GEL 50GM,,ZUVENTUS HEALTHCARE LTD,,,275
1208270,ISEREN GEL 1,,ZUVENTUS HEALTHCARE LTD,,,105
1208272,TENLIFIL TAB 1*10,,FOURTTS:-[ PREMIER ],,,99
1208274,LZ-CAN LOTION 10ML,,GLENMARK-{DERMAX},,,219
1208276,ZILARBI CT-12.5 1*10,,EMCURE:- [CD],,,141.75
1208280,DONEP SR-23 1*10,,ALKEM-(*PENTACARE ),,,254
1208282,OFLOX E/D 5ML,,(CIP),,,33.55
1208285,MUCINAC-600 1*10,,(CIP),,,293.48
1208289,BOOSTRIX 0.5ML 5ML,,SUN PHARMA=[ OTC ],,,1098
1208295,UPRISE D-3 2-K 1*10,,(ALKEM),,,144
1208297,CLAVAM-375 MG 1*10,,(ALKEM),,,218.5
1208299,OLSERTAIN H-40 1*15,,(DRL),,,181.5
1208301,SURGICARE NEURO 7,,SURGICARE,,,95
1208303,SURGICARE ORTHO 7 7,,SURGICARE,,,0
1208305,NEORELAX GEL 50GM,,MEYER ORGANICS PVT LTD.,,,96
1208308,DEGAPRIDE-80 1,,SUN PHARMA=[ URO-CARE ],,,13000
1208310,DEGAPRIDE-120 1,,SUN PHARMA=[ URO-CARE ],,,17000
1208312,MOMATE OINT 15GM,,(GLENMARK),,,210.5
1208316,PERINORM CD CAP. 1*10,,(IPCA),,,92.45
1208318,RIFAGO 400 1*10,,AAREN HEALTHCARE PVT LTD,,,320.5
1208319,RIFAGO 550 1*10,,AAREN HEALTHCARE PVT LTD,,,392.6
1208322,MOISTUREX CREAM 100GM,,(RANBAXY),,,251
1208324,SOTRET-30 1*10,,(SUN),,,329
1208326,SUNCROS 50-AQUA LOTION 60ML,,(RANBAXY),,,485
1208328,XERINA CREAM 50GM,,(RANBAXY),,,460
1208330,D-RAYS SACHET 1,,ALGEN HEALTHCARE,,,36
1208332,AXN GOLD PWD ELAICHI 1,,ALGEN HEALTHCARE,,,330
1208334,PLATOMAX TAB 1*10,,ALGEN HEALTHCARE,,,350
1208336,T-CEF DS DRY SYP 30ML,,ALGEN HEALTHCARE,,,65
1208338,T-CEF 200 LB 1*10,,ALGEN HEALTHCARE,,,159.9
1208341,TRAXYLATE-ET TAB 1*10,,ALGEN HEALTHCARE,,,163
1208343,POVIROBES OINTMENT 15GM,,ALKEM-(*ALPHA ),,,99
1208346,ADGRACE MAN 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,209
1208348,ADRACEF CV-500 1*6,,ZENVITA HEALTHCARE PVT LTD.,,,419
1208350,CORALZEN K2-7 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,210
1208352,CORALZEN TAB 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,98
1208354,EMRALDO CP 1*30,,ZENVITA HEALTHCARE PVT LTD.,,,649
1208356,FERTIHIGH-F 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,259
1208359,FERTIHIGH-M 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,289
1208361,HEALOZEN-AP 1*10,,ZENVITA HEALTHCARE PVT LTD.,,,165
1208363,ZENOCUMIN SYP 1,,ZENVITA HEALTHCARE PVT LTD.,,,2149
1208365,OLSAR CH-20/12.5 1*10,,TORRENT (DELTA),,,135.5
1208367,OLSAR CH-20/6.25 1*10,,TORRENT (DELTA),,,126.1
1208369,OLSAR CH-40/12.5 1*10,,TORRENT (DELTA),,,223.35
1208371,TELSAR CH-40/12.5 1*10,,UNISEARCH CD,,,108.6
1208374,TELSAR CH-40/6.25 1*10,,UNISEARCH CD,,,114.6
1208376,MUCAINE SF MINT GEL 350ML 350ML,,WYETH (AB ENT.),,,251.16
1208379,OFAR D3 NANO 1*5 ML. 1*5,,DIRECT(UNIMARCK HEALTHCARE LTD.),,,75
1208381,ENDFUNG 100 MG/VIAL LYOPHILIZE,,GLENMARK-[ CRITICA ],,,10670
1208383,CANDIPOZ GR..,,GLENMARK-[ CRITICA ],,,7500
1208385,ELOVERA BODY WASH 300ML,,GLENMARK-{DERMAX},,,685
1208391,XGRAST INJ 300 MCG/0.5ML 5ML,,EMCURE:-[ PHARMA LTD ],,,1394.64
1208394,TELMA-AMH-40 1*15,,(GLENMARK),,,212.5
1208396,TELMA-AM-80 1*15,,(GLENMARK),,,377.5
1208400,STANGEST-200 1*10,,STANLEY HEALTHCARE PVT.LTD.,,,298
1208402,NAPROSYN D-250 1*10,,RPG:-{ PHARMA },,,62.4
1208404,NAPROSYN D-500 1*10,,RPG:-{ PHARMA },,,90.5
1208406,BILEFIX-600 1*14,,(DRL),,,631
1208408,COMBIHALE FF-250 RED 30,,(DRL),,,401.5
1208410,LULIFIN CR 50GM,,SUN PHARMA=[ CROSSLAND-1 ],,,575
1208412,LULIFIN LOTION 20ML,,SUN PHARMA=[ PRIMALANDS ],,,422.5
1208414,ANABOOM ANTI HAIR SERUM 60ML,,SUN PHARMA=[ PRIMALANDS ],,,1310
1208416,CWIN CREAM 30GM,,SUNPHARMA(ORTUS),,,221
1208418,PHOTOSTABLE GOLD-50 50G,,SUNPHARMA(ORTUS),,,755
1208420,GYNEJOY CAP 30C,,MEDLEY-( NUTRAKARE ),,,435.5
1208422,OSTOSHINE S10,,SUN PHARMA=[ PHARMA-LIFE ],,,725
1208425,LUKOL 1*60,,HIMALAYA,,,0
1208428,HISTAC EVT 1*2,,SUN PHARMA=[ CROSSLAND-1 ],,,3.86
1208431,XERINA SOFT CR 50GM,,SUN PHARMA RIGEL,,,294
1208433,EUNOZIT-10 CAP 1*10,,ALKEM DERMAKEM*,,,169
1208435,CLOHEX-ADS 200ML,,(DRL),,,197.5
1208437,OLMAX 20 TAB 1*15,,(GLENMARK),,,175.5
1208439,CANDID CREAM 50GM,,(GLENMARK),,,152.88
1208442,SURGICARE NEURO 6.5 6.5,,SURGICARE,,,95
1208444,SYNTRAN CAP 1*10,,(GLENMARK),,,140
1208446,STILOZ-100MG 1*15,,(GLENMARK),,,572.5
1208448,STILOZ-50MG 1*15,,(GLENMARK),,,246
1208451,CANZORB PWD 100GM,,EMCURE:-[ EMCUTIX ],,,140
1208453,CANZORB PWD 50GM,,EMCURE:-[ EMCUTIX ],,,75
1208455,DONEP-5 1*15,,(ALKEM),,,209.62
1208457,TAXIM AZ-200 1*10,,(ALKEM),,,302.5
1208459,HEMFER CAP 1*30,,ALKEM-(*ACE ),,,79.5
1208461,AXN CAP 1*10,,ALGEN HEALTHCARE,,,89
1208463,ALTORAN CH-12.5 1*10,,ALEMBIC-( SPECIA ),,,143.1
1208468,ALESA CAP 1*10,,GLENMARK INTERGRACE G@G,,,250
1208470,ONABET SPRAY 50ML,,GLENMARK (GRACEWELL-1),,,350
1208473,FERIUM XT+ SYP 200ML,,EMCURE:-[ XENNEA ],,,238.85
1208478,ETROBAX-60 1*10,,SUN PHARMA=[ SOLUS-M ],,,84
1208483,FENSE-MR 1*10,,FOREGEN HEALTHCARE PVT.LTD.,,,175
1208485,SOLITEN-5 TAB 1*10,,(RANBAXY),,,349
1208487,KEROVIT GOLD 1*10,,UNICON LIFESCIENCES,,,260
1208489,EMPROGEST-200 1,,EMCURE:-[ IVA ],,,331.75
1208491,APRUV-F 1,,EMCURE:-[ IVA ],,,275
1208493,RECLIMET OD-30 1*15,,(DRL),,,97.5
1208495,VENUSIA CLEANSER 200ML,,(DRL),,,190
1208497,OLMAX AM 1*15,,(GLENMARK),,,206.5
1208499,DUBINOR TAB 1*10,,(GLENMARK),,,206
1208501,MOMATE-F [15GM] 15GM,,(GLENMARK),,,312
1208503,RAZEL A-75  1*10,,(GLENMARK),,,85.5
1208505,PRO-DIOF LIQ 30ML,,ZUVENTUS HEALTHCARE LTD,,,222
1208507,DIGENE GEL (ORANGE) 200ML,,ABBOTT INDIA LIMITED,,,131.7
1208511,DOXICLAV-325 TAB 1*6,,AAREN HEALTHCARE PVT LTD,,,250.8
1208513,ROCKCEF-500 TAB 1*14,,AAREN HEALTHCARE PVT LTD,,,219.6
1208515,E-ROSE PLUS 1*10,,WINMARK,,,352
1208517,XERINA SOFT LOT 100ML,,SUN PHARMA RIGEL,,,436
1208519,FEXIGRA-120 1*10,,CIPLA-( INSPIRA ),,,171.82
1208521,TENDOCARE TAB 1*15,,(PHARMED),,,385
1208523,LYRICA-150 1,,(PFIZER),,,1152.32
1208525,LOTEL EYE GEL 5ML,,AJANTA-[ ILLUMA ],,,178
1208527,ZILTAX CT-40/12.5 1*10,,AJANTA SOLESTA,,,178.5
1208530,METXL AM-25/2.5 1*15,,AJANTA SOLESTA,,,97
1208532,ALTORAN CH-25 1*10,,ALEMBIC-( SPECIA ),,,119
1208534,ENDOBLOC-T 1KIT,,CIPLA-( P.H.CARE ),,,2093.78
1208536,OPSUTAN-10 TAB 1*10,,CIPLA-( P.H.CARE ),,,1837.5
1208538,TAMPLUS DF CAP 1*10,,AJANTA MEXLON,,,550
1208540,UNIBROM-LS E/D 5ML,,AJANTA-[ ANWAXX ],,,135
1208542,ZORBAX TAB 1*10,,AJANTA-[ AXYS ],,,137
1208545,CEFOCLAV TAB 1*10,,MEDLEY-( NUTRAKARE ),,,285
1208546,CEFOCLAV-DT 1*10,,MEDLEY-( NUTRAKARE ),,,130
1208548,ROSVIN-A 1*10,,MEDLEY-( VASOKARE ),,,49
1208550,ROSVIN GOLD-20 1*10,,MEDLEY-( VASOKARE ),,,262
1208551,SA-RAPID 0.5 1*10,,MEDLEY-( VASOKARE ),,,59.5
1208552,SA-RAPID 1.0 1*10,,MEDLEY-( VASOKARE ),,,92
