item_code,brand,Master Catalogue name,medicine_type,exp_sku_brand,mod_brand,count_syp,exp_sku_brand2,exp_sku_brand3,exp_sku_brand4,exp_sku_brand5,pack,manufacturer,catg,subcatg,mrp
1247934,cuticapil stem 60ml,,others,,cuticapil stem 60,0,,,,,,TORRENT,,,1380.0
1247973,alsita m-50 forte ir 1*10,,others,alsita m 50 forte ir 10s,alsita m 50 forte ir 10s,0,alsita m 50 forte ir,alsita m 50 forte,alsita m 50,alsita m,,ALKEM-(*METABOLICS),,,92.0
1248031,lactvae powder 180gm,,others,lactvae,lactvae powder 180,0,lactvae,lactvae,lactvae,lactvae,,EXTIMUS HEALHCARE,,,820.0
1248104,softdrops pm gel 5gm,,others,,softdrops pm gel 5,0,,,,,,(AJANTA),,,327.0
1248111,resvae-500 1*10,,others,resvae 500 10s,resvae 500 10s,0,resvae 500,resvae,resvae,resvae,,(SALTVAE PHARMACEUTICAL),,,475.0
1248127,zysita-50 1*7,,others,zysita 50 7s,zysita 50 7s,0,zysita 50,zysita,zysita,zysita,,THREE DOTS,,,105.0
1248129,zysita m-500 1*15,,others,zysita m 500 15s,zysita m 500 15s,0,zysita m 500,zysita m,zysita,zysita,,THREE DOTS,,,262.5
1248134,nerfolac 1*10,,others,nerfolac 10s,nerfolac 10s,0,nerfolac,nerfolac,nerfolac,nerfolac,,(GEN.),,,310.0
1248259,vitabend-4 1*10,,others,,vitabend 4 10s,0,,,,,,VITABOLIK PHARMACEUTICAL,,,71.5
1248260,vitabend-t 1*10,,others,,vitabend t 10s,0,,,,,,VITABOLIK PHARMACEUTICAL,,,121.0
1248267,vilglip m-50/500 1*10,,others,vilglip m 50/500 10s,vilglip m 50/500 10s,0,vilglip m 50/500,vilglip m,vilglip,vilglip,,VITABOLIK PHARMACEUTICAL,,,74.8
1248291,trolley bag f/glbm sy,,others,trolley bag f/glbm sy,trolley bag f/glbm sy,0,trolley bag f/glbm,trolley bag,trolley,trolley,,FRANCO-INDIAN PHARMA,,,0.0
1248293,bedsheets f/dxo,,others,bedsheets f/dxo,bedsheets f/dxo,0,bedsheets,bedsheets,bedsheets,bedsheets,,FRANCO-INDIAN PHARMA,,,0.0
1248344,beude-0.5 resp 5*2ml,,others,beude 0.5 resp 5,beude 0.5 resp 5 2,0,beude 0.5 resp,beude 0.5,beude,beude,,ROSA LIFESCIENCES,,,118.85
1248346,beude-f resp 5*2ml,,others,beude f resp 5,beude f resp 5 2,0,beude f resp,beude f,beude,beude,,ROSA LIFESCIENCES,,,273.65
1248362,doesz-dsr 1*10,,others,doesz dsr 10s,doesz dsr 10s,0,doesz dsr,doesz,doesz,doesz,,ROSA LIFESCIENCES,,,101.0
1248364,b.c germina aqua susp 10*5ml,,others,b.c germina aqua,b.c germina aqua suspension 10 5,0,b.c germina,b.c,b.c,b.c,,ROSA LIFESCIENCES,,,360.0
1248366,faarnem 1*10,,others,faarnem 10s,faarnem 10s,0,faarnem,faarnem,faarnem,faarnem,,ROSA LIFESCIENCES,,,1100.0
1248368,m2v gold-9g 1*10,,others,m2v gold 9g 10s,m2v gold 9g 10s,0,m2v gold 9g,m2v gold,m2v,m2v,,ROSA LIFESCIENCES,,,280.0
1248369,midova 1*10,,others,midova 10s,midova 10s,0,midova,midova,midova,midova,,ROSA LIFESCIENCES,,,350.0
1248389,dapefy m-ir-5/500 1*14,,others,dapefy m ir 5/500 1 14,dapefy m ir 5/500 1 14,0,dapefy m ir 5/500 1,dapefy m ir 5/500,dapefy m ir,dapefy m,,SUNPHARMA V (OLD),,,98.0
1248395,duodex syrp 100ml,,syrup,duodex,duodex syrup 100,1,duodex,duodex,duodex,duodex,,MEDWOCK PHARMACEUTICALS,,,129.0
1248435,quista kidz chocolate flavour 200gm,,others,quista kidz chocolate flavour,quista kidz chocolate flavour 200,0,quista kidz chocolate,quista kidz,quista,quista,,HIMALAYA (ZINDEL-WELLNESS),,,325.0
1248437,evecare forte liquid 200ml,,others,evecare forte liquid,evecare forte liquid 200,0,evecare forte,evecare,evecare,evecare,,HIMALAYA (ZANDRA),,,170.0
1248441,platenza syp 100ml,,syrup,platenza,platenza syrup 100,1,platenza,platenza,platenza,platenza,,HIMALAYA,,,160.0
1248511,adebest-400 1*10,,others,adebest 400 10s,adebest 400 10s,0,adebest 400,adebest,adebest,adebest,,EXTIMUS HEALHCARE,,,800.0
1248524,allegra nasal duo 70md nasal s,,others,allegra nasal duo 70md nasal s,allegra nasal duo 70md s,0,allegra nasal duo 70md nasal,allegra nasal duo 70md,allegra nasal duo,allegra nasal,,GLENMARK,,,0.0
1248565,pentasa 1gm suppository 28^s 1*28,,others,,pentasa 1000 suppository 28 s 1,0,,,,,,FERRING ( FERTILITY),,,3150.0
1248651,candiferm vaginal cream 30gm,,others,candiferm vaginal,candiferm vaginal cream 30,0,candiferm,candiferm,candiferm,candiferm,,MEYER ORGANICS PVT LTD.,,,140.5
1248739,synergesic forte 1*10,,others,synergesic forte 10s,synergesic forte 10s,0,synergesic forte,synergesic,synergesic,synergesic,,FAITH PHARMACEUTICALS LTD,,,120.0
1248749,vitatel ch-40 1*10,,others,vitatel ch 40 10s,vitatel ch 40 10s,0,vitatel ch 40,vitatel ch,vitatel,vitatel,,VITABOLIK PHARMACEUTICAL,,,125.0
1248765,broeaz-ls syp 100ml,,syrup,broeaz ls,broeaz ls syrup 100,1,broeaz,broeaz,broeaz,broeaz,,MOREPAN LAB LTD,,,98.0
1248787,bisopharm-1.25 1*10,,others,bisopharm 1.25 10s,bisopharm 1.25 10s,0,bisopharm 1.25,bisopharm,bisopharm,bisopharm,,ERIS (ASPIRE),,,49.0
1248791,bisopharm-2.5 1*10,,others,bisopharm 2.5 10s,bisopharm 2.5 10s,0,bisopharm 2.5,bisopharm,bisopharm,bisopharm,,ERIS (ASPIRE),,,59.0
1248792,bisopharm-5 1*10,,others,bisopharm 5 10s,bisopharm 5 10s,0,bisopharm 5,bisopharm,bisopharm,bisopharm,,ERIS (ASPIRE),,,106.0
1248811,premenace plus 1*15,,others,premenace plus 15s,premenace plus 15s,0,premenace plus,premenace,premenace,premenace,,MEYER ORGANICS PVT LTD.,,,238.0
1248821,vitapanto-d cp 1*10,,others,vitapanto d cp 10s,vitapanto d cp 10s,0,vitapanto d cp,vitapanto d,vitapanto,vitapanto,,VITABOLIK PHARMACEUTICAL,,,125.0
1248832,exceraft susp 150ml,,others,exceraft,exceraft suspension 150,0,exceraft,exceraft,exceraft,exceraft,,ALEMBIC-( PHARMA ),,,140.0
1248834,nexfrac 1*30,,others,nexfrac 30s,nexfrac 30s,0,nexfrac,nexfrac,nexfrac,nexfrac,,AAREN HEALTHCARE PVT LTD,,,477.0
1248854,koflet sf lozenges(ginger mint 10*6,,others,koflet sf lozenges ginger mint 10 6,koflet sf lozenges ginger mint 10 6,0,koflet sf lozenges ginger mint 10,koflet sf lozenges ginger mint,koflet sf lozenges ginger,koflet sf lozenges,,HIMALAYA,,,36.0
1248882,nerviday 1*10,,others,nerviday 10s,nerviday 10s,0,nerviday,nerviday,nerviday,nerviday,,AAREN HEALTHCARE PVT LTD,,,189.0
1248884,stainless steel handi set,,others,stainless steel handi set,stainless steel handi set,0,stainless steel handi,stainless steel,stainless,stainless,,FRANCO-INDIAN PHARMA,,,0.0
1248886,blankets,,others,blankets,blankets,0,blankets,blankets,blankets,blankets,,FRANCO-INDIAN PHARMA,,,0.0
1248888,non stick pan,,others,non stick pan,non stick pan,0,non stick,non,non,non,,FRANCO-INDIAN PHARMA,,,0.0
1248892,xilingio-10/5 1*10,,others,xilingio 10/5 10s,xilingio 10/5 10s,0,xilingio 10/5,xilingio,xilingio,xilingio,,TORRENT,,,788.0
1248894,xilingio-25/5 1*10,,others,xilingio 25/5 10s,xilingio 25/5 10s,0,xilingio 25/5,xilingio,xilingio,xilingio,,TORRENT,,,861.0
1248896,cospiaq-10 1*10,,others,cospiaq 10 10s,cospiaq 10 10s,0,cospiaq 10,cospiaq,cospiaq,cospiaq,,TORRENT,,,534.0
1248897,cospiaq-25 1*10,,others,cospiaq 25 10s,cospiaq 25 10s,0,cospiaq 25,cospiaq,cospiaq,cospiaq,,TORRENT,,,647.0
1248898,cospiaq met-12.5/1000 1*10,,others,cospiaq met 12.5/1000 10s,cospiaq met 12.5/1000 10s,0,cospiaq met 12.5/1000,cospiaq met,cospiaq,cospiaq,,TORRENT,,,437.0
1248899,cospiaq met-12.5/500 1*10,,others,cospiaq met 12.5/500 10s,cospiaq met 12.5/500 10s,0,cospiaq met 12.5/500,cospiaq met,cospiaq,cospiaq,,TORRENT,,,416.0
1248911,oligocare+ forte 1*15,,others,oligocare+ forte 15s,oligocare+ forte 15s,0,oligocare+ forte,oligocare+,oligocare+,oligocare+,,(MEYER),,,685.0
1248924,calcimax+syp 200ml,,others,calcimax+,calcimax+ syrup 200,1,calcimax+,calcimax+,calcimax+,calcimax+,,(MEYER),,,171.0
5254,bonnisan drops 30ml,,others,bonnisan,bonnisan drops 30,0,bonnisan,bonnisan,bonnisan,bonnisan,,HIMALAYA,,,70.0
5255,bonnisan syp. 200ml,,syrup,bonnisan,bonnisan syrup 200,1,bonnisan,bonnisan,bonnisan,bonnisan,,HIMALAYA (ZINDEL-WELLNESS),,,90.0
5647,diakof (syp). 100ml,,syrup,diakof,diakof syrup . 100,1,diakof,diakof,diakof,diakof,,HIMALAYA,,,55.0
5820,evecare (syp). 200ml,,syrup,evecare,evecare syrup . 200,1,evecare,evecare,evecare,evecare,,HIMALAYA (ZANDRA),,,135.0
5944,geriforte syrup 200ml,,syrup,geriforte,geriforte syrup 200,1,geriforte,geriforte,geriforte,geriforte,,HIMALAYA (ZANDRA),,,125.0
6146,koflet (syp). 100ml,,syrup,koflet,koflet syrup . 100,1,koflet,koflet,koflet,koflet,,HIMALAYA,,,90.0
6215,logical-500 1*15t,,others,logical 500 1 15t,logical 500 1 15t,0,logical 500 1,logical 500,logical,logical,,SERUM INSTITUTE OF INDIA,,,76.0
6216,logical (syp). 200ml,,syrup,logical,logical syrup . 200,1,logical,logical,logical,logical,,SERUM VACCINE,,,60.9
6307,mentat (syp). 200ml,,syrup,mentat,mentat syrup . 200,1,mentat,mentat,mentat,mentat,,HIMALAYA,,,190.0
6371,n.c.derm skin cr 10gm 10gm,,others,n.c.derm skin,n.c.derm skin 10,0,n.c.derm,n.c.derm,n.c.derm,n.c.derm,,KEE PHARMA,,,46.2
6437,nodimox plus lb-500 1*10t,,others,nodimox plus lb 500 1 10t,nodimox plus lb 500 1 10t,0,nodimox plus lb 500 1,nodimox plus lb 500,nodimox plus lb,nodimox plus,,ALKEM-(BERGEN_ASTA),,,31.5
6519,opthacare eye drop 10ml,,others,opthacare eye,opthacare eye drops 10,0,opthacare,opthacare,opthacare,opthacare,,HIMALAYA,,,70.0
6713,renalka (syp). 100ml,,syrup,renalka,renalka syrup . 100,1,renalka,renalka,renalka,renalka,,HIMALAYA (ZANDRA),,,85.0
6810,rumalaya gel 30gm,,others,rumalaya,rumalaya gel 30,0,rumalaya,rumalaya,rumalaya,rumalaya,,HIMALAYA,,,90.0
6837,septilin (syp). 200ml,,syrup,septilin,septilin syrup . 200,1,septilin,septilin,septilin,septilin,,HIMALAYA,,,160.0
7116,tt.(vial)=5ml 5ml,,others,tt. vial,tt. vial =5 5,0,tt.,tt.,tt.,tt.,,SERUM INSTITUTE OF INDIA,,,22.5
7640,himcolin gel 30gm,,others,himcolin,himcolin gel 30,0,himcolin,himcolin,himcolin,himcolin,,HIMALAYA,,,210.0
7684,augpen-hs syp 30ml,,syrup,,augpen hs syrup 30,1,,,,,,ZUVENTUS HEALTHCARE LTD,,,67.2
9,zxy 1*10,,others,zxy 10s,zxy 10s,0,zxy,zxy,zxy,zxy,,(GEN.),,,0.0
